;labour;labour_efficiency;capital_intensity;production;capital;output_per_worker
20;1.2214027581601672;1.4918246976412695;5.350782868978483;11.338394843965881;60.66928889280659;9.283092549295713
21;1.2336780599567405;1.5219615556186328;5.254588145467139;11.454936516323993;60.1909736257547;9.285191078720867
22;1.246076730587378;1.5527072185113349;5.16115499296569;11.575199386254841;59.74139810694256;9.289315097633276
23;1.2586000099294747;1.5840739849944805;5.070404131923612;11.699292525890051;59.32014116385595;9.295481037335776
24;1.2712491503214014;1.6160744021928921;4.982258558758342;11.827328311173359;58.92680770558831;9.303705971550215
25;1.284025416687738;1.6487212707001269;4.896643480516476;11.959422523823617;58.56102833202281;9.314007626635656
26;1.2969300866657683;1.682027649698885;4.8134862514107395;12.095694456434135;58.22245896731081;9.326404392028971
27;1.3099644507332437;1.7160068621848572;4.732716311178852;12.236267020801982;57.9107805172894;9.340915330910557
28;1.323129812337433;1.7506725002960997;4.654265125211995;12.381266859583649;57.625698550503216;9.357560191097937
29;1.336427488025468;1.7860384307500718;4.578066126402081;12.53082446137636;57.36694300251772;9.376359416170256
30;1.349858807575999;1.8221188003905073;4.5040546586584815;12.685074279327159;57.13426790323237;9.397334156826599
31;1.3634251141321734;1.8589280418463403;4.432167922046276;12.844154853375;56.92745112692367;9.420506282481357
32;1.3771277643359525;1.8964808793049495;4.362344919499494;13.00820893623424;56.74629416476935;9.445898393099906
33;1.3909681284637756;1.9347923344020295;4.294526405064102;13.177383623230998;56.59062191962479;9.473533831277983
34;1.4049475905635889;1.9738777322304455;4.228654833626854;13.35183048610742;56.46028252284454;9.503436694568364
35;1.419067548593252;2.0137527074704744;4.164674312087327;13.53170571091209;56.35514717296097;9.53563184805848
36;1.4333294145603348;2.0544332106438854;4.10253055193171;13.717170240098614;56.27510999605299;9.57014493720292
37;1.4477346146633188;2.095935514494362;4.04217082316812;13.908389918957896;56.22008792765722;9.607002400914752
38;1.4622845894342187;2.138276220496816;3.983543909584346;14.105535646513562;56.190020616093996;9.646231484919923
39;1.4769807938826365;2.1814722654981984;3.926600065290059;14.308783531013823;56.184870347100194;9.687860255379071
40;1.491824697641264;2.2255409284924648;3.8712909725066122;14.518315050157186;56.2046219896804;9.731917612781322
41;1.506817785112847;2.2704998375324026;3.8175697005686233;14.734317216193537;56.24928296310707;9.77843330611476
42;1.521961555618627;2.3163669767810884;3.7653906661025385;14.956982746046512;56.31888322502025;9.827437947318579
43;1.5372575235482744;2.3631606937057916;3.7147095943483985;15.186510236607477;56.41347528059596;9.878963026021955
44;1.5527072185113289;2.410899706417206;3.6654834815919854;15.423104345356094;56.53313421277234;9.93304092457503
45;1.5683121854901614;2.459603111156946;3.6176705586754694;15.666975976467178;56.67795773354117;9.98970493337754
46;1.584073984994474;2.5092903899362935;3.5712302555555997;15.918342472568455;56.848066256332196;10.048989266510796
47;1.5999941932173523;2.5599814183292673;3.5261231668793624;16.177427812318903;57.04360298953621;10.110929077679016
48;1.6160744021928852;2.6116964734231134;3.4823110185478976;16.44446281398264;57.264734051232914;10.175560476466185
49;1.6323162199553705;2.6644562419294124;3.439756635240302;16.71968534517859;57.511648605208094;10.242920544914837
50;1.6487212707001193;2.71828182845904;3.398423908869767;17.003340538991925;57.78455901836471;10.313047354433392
51;1.6652911949458773;2.773194763964293;3.358277767945276;17.295681016638817;58.08370103965129;10.385979983038903
52;1.682027649698877;2.8292170143515545;3.319284147812876;17.596967116882073;58.409334000651114;10.461758532942278
53;1.698932308618541;2.886370989267953;3.281409961751262;17.907467132401383;58.76174103799521;10.540424148483318
54;1.7160068621848485;2.9446795510655184;3.2446230728971592;18.227457553328097;59.141229337781944;10.622019034423088
55;1.733253017867385;3.0041660239464276;3.2088922669766666;18.55722331816101;59.54813040220595;10.706586474601405
56;1.7506725002960906;3.064854203292996;3.1741872258194417;18.897058072286352;59.982800338619505;10.794170850967443
57;1.7682670514337244;3.1267683651861495;3.1404785016332375;19.2472644343321;60.44562017126997;10.884817662991724
58;1.7860384307500623;3.1899332761161783;3.1077374920169722;19.608154270593726;60.93699617597683;10.978573547467908
59;1.8039884153978456;3.254374202889664;3.075936415691126;19.980048977776086;61.45736023803372;11.07548629871315
60;1.8221188003904973;3.3201169227365406;3.0450482889248733;20.363279774303454;62.00717023364121;11.175604889175947
61;1.8404313987816254;3.3871877336213276;3.015046902639949;20.758188000457682;62.58691043519769;11.278979490460609
62;1.8589280418463296;3.4556134647626684;2.9859068001718163;21.165125427612466;63.197091940797485;11.385661494777809
63;1.8776105792643305;3.525421487365375;2.957603255669276;21.58445457683996;63.83825312830747;11.495703536830836
64;1.8964808793049384;3.5966397255692737;2.9301122531141774;22.016549047174507;64.5109601344153;11.609159516147397
65;1.9155408290138827;3.669296667619236;2.9034104659434354;22.46179385382713;65.21580735906562;11.72608461986708
66;1.9347923344020177;3.743421377260854;2.877475237256064;22.920585776653343;65.95341799572356;11.846535345994825
67;1.9542373206359254;3.819043505366327;2.852284560588426;23.39333371918637;66.7244445879279;11.970569527130912
68;1.973877732230433;3.8961933017952055;2.8278170612413898;23.88045907855727;67.52956961262109;12.098246354688312
69;1.9937155332430674;3.974901627494739;2.804051978143551;24.38239612663357;68.3695060907665;12.229626403608377
70;2.013752707470461;4.055199966844665;2.780969146235124;24.899592402718053;69.2449982257894;12.364771657586111
71;2.033991258646735;4.137120440251382;2.7585489793575606;25.432509118159956;70.156822070402;12.503745534816524
72;2.0544332106438716;4.2206958169965425;2.736772453634377;25.98162157324161;71.10578622240031;12.646612914273721
73;2.075080607674106;4.305959528345196;2.715621091329084;26.547419586714827;72.09273255004561;12.793440162534704
74;2.0959355144943475;4.3929456809187455;2.6950769451665266;27.130407938372564;73.11853694767082;12.944295161159994
75;2.117000016612657;4.481689070338053;2.6751225831043297;27.731106825053594;74.18411012217948;13.0992473346435
76;2.1382762204968007;4.572225195142147;2.6557410735415257;28.35005233048975;75.29039841113328;13.258367678944202
77;2.1597662537848965;4.664590270988113;2.636915970951817;28.987796909418158;76.43838463315245;13.421728790612551
78;2.1814722654981824;4.758821245137841;2.618631301929277;29.64490988639359;77.62908897138294;13.58940489652459
79;2.2033964262559174;4.85495581123742;2.6008715516346563;30.321977969749486;78.86356989081422;13.76147188423718
80;2.225540928492448;4.953032424395101;2.5836216506307905;31.019605781170007;80.14292509026286;13.93800733297782
81;2.2479079866764513;5.0530903165638525;2.5668669620959355;31.738416401349394;81.46829248986754;14.119090545282896
82;2.2704998375323853;5.155169512234666;2.550593269404186;32.47905193222964;82.84085125497394;14.3048025792983
83;2.2933187402641617;5.259310844446883;2.534786764062439;33.24217407632251;84.26182285732185;14.495226281756818
84;2.31636697678107;5.3655559711219585;2.519434033993661;34.028464733637286;85.73247217447881;14.690446321646668
85;2.339646851925969;5.473947391727183;2.5045220521565223;34.8386266167514;87.25410862850106;14.890549224586037
86;2.3631606937057725;5.584528464276037;2.490038165491742;35.673383884578016;88.82808736483732;15.0956234079186
87;2.386910853524254;5.697343422671973;2.475970084185759;36.53348279540088;90.45581047252769;15.30575921654531
88;2.4108997064171866;5.81243739440257;2.462305871242627;37.41969237976462;92.13872824678741;15.521048959508
89;2.435129651289851;5.929856418591127;2.449033932355279;38.33280513382636;93.87834049510342;15.741586947340592
90;2.4596031111569254;6.049647464412927;2.4361430060675677;39.27363773379312;95.67619788801144;15.967469530203982
91;2.484322533384792;6.171858449883533;2.4236221542187377;40.24303177208837;97.53390335576192;16.19879513682099
92;2.5092903899362726;6.296538261026637;2.4114607526622187;41.2418545159109;99.45311353212422;16.435664314228017
93;2.5345091776178292;6.423736771429113;2.3996484822508632;42.27099968886901;101.43554024662123;16.678179768360234
94;2.5599814183292455;6.553504862191128;2.388175320080982;43.33138827639434;103.48295206653137;16.92644640548769
95;2.5857096593158198;6.685894442279248;2.377031530987748;44.42396935566056;105.59717589003863;17.18057137451974
96;2.6116964734230907;6.820958469290728;2.3662076592847505;45.54972095075464;107.7800985919587;17.440664110195648
97;2.637944459354125;6.95875097063725;2.3556945207406907;46.70965091387098;110.03366872351627;17.706836377179595
98;2.664456241929389;7.09932706515661;2.3454831947864125;47.90479783332205;112.35989826769742;17.97920231507843
99;2.6912344723492336;7.242742985160988;2.3355650169456545;49.13623196918358;114.76086445175186;18.257878484401083
100;2.718281828459016;7.3890560989306255;2.3259315714830997;50.40505621741704;117.2387116184708;18.542983913478718
101;2.7456010150168866;7.5383249336618965;2.316574684263489;51.71240710333789;119.79565315791999;18.834640146365125
102;2.7731947639642676;7.690609198878971;2.3074864158157333;53.0594558053244;122.4339735013613;19.132971291737253
103;2.801065834699048;7.8459698103184214;2.298659054596143;54.447409209689255;125.15603017915363;19.438104072815978
104;2.829217014351528;8.004468914296325;2.2900851104450575;55.877510997663904;127.96425594448006;19.750167878327755
105;2.8576511180631314;8.166169912567621;2.281757308231324;57.35104276547499;130.86116096480976;20.069294814528156
106;2.8863709892679252;8.331137487687663;2.2736685816792286;58.869325178521436;133.84933508306213;20.39561975830853
107;2.915379499976963;8.499437628886094;2.265812067372648;60.43371916069189;136.9314501505053;20.72928041140765
108;2.9446795510654895;8.671137658463424;2.258181098931328;62.045627119893624;140.1102624334848;21.07041735575041
109;2.9742740725630306;8.846306258720851;2.2507692013543523;63.7064942108968;143.38861509614586;21.41917410993628
110;3.004166023946398;9.025013499434088;2.243570085525998;65.41780963663103;146.76944076137974;21.7756971869003
111;3.03435839443564;9.207330865882218;2.2365776428793187;67.18110798910682;150.2557641522975;22.14013615277039
112;3.0648542032929655;9.393331287442749;2.2297859402129268;68.99797063116884;153.85070481660472;22.512643686944546
113;3.095656500124674;9.583089166764344;2.223189214656575;70.87002712032584;157.55747993632738;22.893375643412515
114;3.1267683651861176;9.77668040952887;2.2167818687812666;72.79895667593917;161.3794072254149;23.282491113346634
115;3.1581929096897285;9.974182454814684;2.210558465849747;74.78648969109119;165.31990791782647;23.680152488987275
116;3.189933276116145;10.175674306073297;2.2045137252033427;76.834409290495;169.38250984878746;24.086525528848547
117;3.2219926385284596;10.381236562731806;2.1986425177812374;78.94455293584852;173.57085063198818;24.501779424270776
118;3.25437420288963;10.59095145243374;2.192939861768379;81.11881408007788;177.88868093558082;24.926086867346328
119;3.2870812073830766;10.804902863931218;2.1874009183683296;83.35914387196057;182.33986785992425;25.359624120246412
120;3.320116922736505;11.02317638064156;2.1820209876974688;85.6675529126624;186.92839842011279;25.802571085976556
121;3.3534846525489805;11.245859314881804;2.176795504797063;88.04611306577027;191.65838313642269;26.255111380589295
122;3.3871877336212908;11.47304074279479;2.1717200357598268;90.49695932245031;196.53405973590736;26.717432406883074
123;3.421229536289629;11.70481153998081;2.1667902739676785;93.02229172341083;201.55979696847066;27.189725429616978
124;3.45561346476263;11.941264417849057;2.162002036437506;95.62437733940058;206.74009854085256;27.672185652271477
125;3.4903429574617952;12.182493960703425;2.157351260271836;98.30555231202487;212.07960717206575;28.16501229538585
126;3.5254214873653353;12.428596663577494;2.1528339992114005;101.06822395671784;217.58310877393436;28.66840867650395
127;3.560852562355473;12.679670970833826;2.1484464202866715;103.9148729297634;223.25553676049452;29.1825822917601
128;3.596639725569233;12.935817315543025;2.1441848005655233;106.8480554613162;229.10197649013625;29.707744899137925
129;3.6327865557527597;13.197138159658305;2.140045523994264;109.87040565643274;235.12766984448297;30.244112603435404
130;3.669296667619194;13.463738035001636;2.136025078329357;112.98463786618446;241.33801994813066;30.791905942970267
131;3.7061737122101475;13.735723585077869;2.132120052157222;116.1935491309871;247.73859603349294;31.351349978060252
132;3.7434213772608103;14.013203607733557;2.1283271319995984;119.50002169834583;254.33513845513016;31.922674381313733
133;3.7810433875687277;14.296289098677542;2.1246430995020025;122.90702561728325;261.1335638580767;32.506113529766836
134;3.819043505366282;14.585093295880728;2.121064828702902;126.41762141178508;268.13997050481623;33.10190659890387
135;3.8574255306969194;14.879731724872771;2.1175892833812875;130.03496283567094;275.3606437657008;33.71029765859863
136;3.896193301795159;15.180322244953832;2.1142135144803893;133.7622997113695;282.8020617777537;34.33153577101499
137;3.935350695470416;15.486985096339868;2.110934657605354;137.60298085515367;290.4709012769499;34.9658750905058
138;3.9749016274946904;15.799842948260329;2.1077499305927603;141.56045709146971;298.3740436092247;35.613574965550214
139;4.014850052994143;16.119020948027476;2.104656631149906;145.63828435907212;306.5185809256168;36.274900042769936
140;4.055199966844615;16.444646771096977;2.10165213456187;149.84012691176233;314.9118225671268;36.950120373066135
141;4.095955404071116;16.776850672139798;2.0987338914644003;154.16976061661092;323.56130164503486;37.6395115199194
142;4.137120440251332;17.1157655371458;2.0958994256807335;158.63107635263262;332.4747818225993;38.34335466989589
143;4.178699191923184;17.46152693657991;2.0931463321205213;163.228083512974;341.66026430424364;39.06193674540395
144;4.220695816996489;17.81427317961212;2.0904722747390707;167.96491361376528;351.1259950385194;39.79555051974621
145;4.263114515168753;18.17414536944298;2.087874984555174;172.84582401288623;360.88047214133115;40.54449473451319
146;4.305959528345141;18.541287459746787;2.0853522577258388;177.8752017419913;370.9324535461006;41.309074219364994
147;4.349235141062675;18.915846312254956;2.082901953676293;183.05756745524624;381.29096488776224;42.08960001424956
148;4.3929456809186895;19.297971755502672;2.0805219932836723;188.3975794983272;391.9653076276788;42.88638949410545
149;4.437095519003596;19.68781664476231;2.078210357112849;193.9000381013484;402.96506742679827;43.69976649609991
150;4.481689070337995;20.085536923187576;2.0759650837029104;199.56988969948966;414.30012277458167;44.5300614494523
151;4.526730794314181;20.491291684192845;2.073784267902827;205.41223138521428;425.9806538814727;45.37761150789509
152;4.572225195142087;20.90524323509266;2.0716660592548988;211.43231549608439;438.01715184291163;46.24276068482534
153;4.6181768222997075;21.327557162026803;2.0696086604246147;217.63555434230344;450.42042808314307;47.12585999120054
154;4.664590270988051;21.758402396196978;2.0676103256755827;224.0275250782409;463.2016240873164;48.02726757623398
155;4.7114701825906655;22.19795128144153;2.065669359388245;230.61397472232434;476.3722214306407;48.947348870945866
156;4.758821245137777;22.64637964317529;2.0637841146211184;237.4008253298172;489.9440521136196;49.886476734627585
157;4.8066481937751;23.103866858722075;2.0619529917133352;244.39417932313737;503.92930921266844;50.8450316042773
158;4.854955811237354;23.570595929068013;2.0601744369273067;251.6003249845165;518.3405578557037;51.82340164706723
159;4.903748928326542;24.04675355206438;2.0584469411303505;259.0257421159414;533.1907465325786;52.82198291590283
160;4.953032424395033;24.53253019710923;2.0567690385141684;266.6771078714741;548.4932187505509;53.84117950813662
161;5.002811227833504;25.028120181337687;2.0551393053510822;274.5613027671987;564.2617250452689;54.88140372749963
162;5.053090316563782;25.5337217473514;2.0535563587859795;282.6854168742056;580.5104353580904;55.943076249315524
163;5.103874718536639;26.049537142518215;2.052018855662937;291.0567562001861;597.2539517908723;57.02662628906311
164;5.155169512234593;26.57577269987383;2.050525491385532;299.68284926538325;614.5073217497164;58.13249177435502
165;5.20697982717976;27.112638920657755;2.049074998809871;308.57145387881536;632.2860514894937;59.26111952040075
166;5.259310844446809;27.660350558516615;2.047666147169396;317.7305641208736;650.6061200713481;60.412965409024714
167;5.3121677971810755;28.219126705408474;2.046297741030562;327.16841753857716;669.4839937457341;61.588494571310505
168;5.365555971121882;28.789190879242536;2.0449686192784884;336.8935025599633;688.936640773942;62.788181573944584
169;5.419480705131112;29.37077111328929;2.0436776541317374;346.91456613428437;708.9815467014438;64.01251060933366
170;5.473947391727104;29.964100047396865;2.042423750185372;357.240621604891;729.6367300968149;65.26197568957213
171;5.528961477623906;30.56941502105006;2.0412058434814857;367.88095682188424;750.9207587703902;66.53708084433653
172;5.584528464275955;31.186958168309307;2.040022900606419;378.8451425018427;772.8527664872614;67.83834032278689
173;5.64065390842822;31.81697651466753;2.0388739178138904;390.1430408421451;795.452470189649;69.16627879955487
174;5.697343422671889;32.45972207586363;2.0377579201733003;401.7848143976454;818.7401877441613;70.52143158490172
175;5.754602676005627;33.11545195869214;2.0366739607424877;413.78093522768677;842.7368562299035;71.90434483912964
176;5.812437394402483;33.78442846384937;2.0356211197642344;426.1421943216905;867.4640507839076;73.3155757913325
177;5.870853361382494;34.4669191908572;2.0345985038858356;438.8797113118015;892.9440040208387;74.75569296257336
178;5.929856418591037;35.163197145106416;2.033605245401075;452.00494448133253;919.1996260444596;76.22527639357769
179;5.989452466383003;35.87354084706256;2.032640501513963;465.5297010780178;946.2545250688675;77.72491787703402
180;6.049647464412835;36.59823444367778;2.03170345362361;479.46614794135525;974.1330286680602;79.25522119459421
181;6.1104474322304965;37.337567822053444;2.0307933066296306;493.82682245360536;1002.8602056729608;80.81680235866848
182;6.171858449883438;38.0918367253988;2.029909288257488;508.6246438243025;1032.4618887356082;82.41028985911178
183;6.233886658524601;38.86134287133224;2.029050648403206;523.8729247184348;1062.9646975808241;84.03632491490018
184;6.296538261026539;39.64639407257236;2.028216658496894;539.5853832387604;1094.3960629662845;85.69556173089792
185;6.359819522601712;40.44730436006715;2.027406610884543;555.7761552730439;1126.7842513725634;87.38866775981776
186;6.423736771429012;41.264394108610546;2.0266198182275703;572.4598072173256;1160.1583904453664;89.11632396947942
187;6.488296399286587;42.097990164996645;2.0258556129196017;589.6513490866786;1194.5484952128631;90.87922511547299
188;6.553504862191023;42.948425978762764;2.025113346519996;607.3662480252492;1229.9854951017064;92.6780800193363
189;6.61936868104295;43.8160417355737;2.024392389203632;625.6204422277464;1266.5012617760603;94.51361185235771
190;6.68589444227914;44.701184493300545;2.0236921292264944;644.4303552849059;1304.1286378246975;96.38655842511739
191;6.753088798531155;45.60420832084845;2.023011972406595;663.8129109658433;1342.9014663219743;98.2976724828833
192;6.820958469290616;46.525474439788916;2.022351341619803;683.7855484506019;1382.8546212893077;100.24772200698006
193;6.889510241581157;47.46535136885323;2.0217096763101434;704.366238026602;1424.024039084555;102.2374905222506
194;6.958750970637134;48.42421507134487;2.021086432014158;725.5734972631245;1466.4467507475629;104.26777741073438
195;7.028687580589153;49.402449105529854;2.0204810798989192;747.4264076783837;1510.1609153309905;106.33939823168716
196;7.099327065156491;50.40044477806516;2.019893106313304;769.9446319141907;1555.2058542464083;108.4531850480703
197;7.170676488346469;51.41860130052658;2.0193220123521565;793.1484314336681;1601.622086656591;110.60998675964045
198;7.2427429851608665;52.45732594909871;2.018767313432956;817.058684757943;1649.451365945857;112.81066944277265
199;7.3155337623094185;53.51703422749081;2.0182285388846415;841.6969062582327;1698.736717301276;115.05611669715266
200;7.3890560989305;54.59815003314388;2.01770523154824;867.0852655202403;1749.5224764385837;117.34722999947763
201;7.463317347319042;55.70110582679525;2.0171969473889604;893.2466072982842;1801.8543295076443;119.68492906430603
202;7.538324933661768;56.82634280546865;2.016703255119421;920.204472077126;1855.7793542133882;122.07015221220152
203;7.614086358779818;57.974311078958905;2.016223735833696;947.9831172600024;1911.3460621892345;124.503856745318
204;7.690609198878839;59.14546984988187;2.0157579826518672;976.6075390019312;1968.6044426611375;126.98701933057579
205;7.76790110630661;60.340287597361566;2.0153056003747802;1006.1034947079436;2027.6060074415568;129.5206363905827
206;7.845969810318285;61.5592422644281;2.01486620514871;1036.4975262164921;2088.403837293849;132.10572450245573
207;7.924823117849321;62.80282144920125;2.014439424139656;1067.8169836889024;2151.052629708817;134.7433208047036
208;8.004468914296185;64.07152259993619;2.0140248952169864;1100.0900502263678;2215.6087481364098;137.4344834123322
209;8.08491516430489;65.36585321400946;2.0136222666461636;1133.3457672366478;2282.130272716894;140.18029184033975
210;8.166169912567478;66.68633104092467;2.013231196790293;1167.614060573299;2350.6770525571565;142.98184743577008
211;8.248241284626486;68.03348428941919;2.0128513538202366;1202.9257674709659;2421.310759599181;145.84027381849793
212;8.331137487687513;69.4078518387547;2.0124824154330527;1239.312664300977;2494.0949441292023;148.75671733092176
213;8.414866811439948;70.80998345427606;2.0121240685785153;1276.807495172228;2569.095091977487;151.73234749674444
214;8.49943762888594;72.24044000732485;2.011776009193486;1315.4440014030913;2646.3786834602215;154.76835748902514
215;8.584858397177706;73.69979369959528;2.0114379419439126;1355.256951890882;2726.0152541165758;157.8659646076895
216;8.671137658463264;75.18862829202256;2.0111095799742307;1396.2821744062155;2808.0764572955895;161.02641076668948
217;8.75828404074064;76.70753933829505;2.010790644663966;1438.556587840421;2892.6361286492347;164.2509629910073
218;8.846306258720686;78.2571344230837;2.010480865391316;1482.1182354350367;2979.770352589683;167.5409139237029
219;8.93521311469855;79.83803340508395;2.010179979303527;1527.0063190232972;3069.5575307706067;170.89758234320684
220;9.02501349943392;81.45086866496753;2.0098877310938565;1573.2612343144299;3162.0784526541497;174.32231369106654
221;9.1157163930401;83.09628535834317;2.009603872784942;1620.9246072525216;3257.4163682270782;177.81648061035622
222;9.207330865882042;84.77494167382739;2.0093281635183886;1670.039331482679;3355.657062931569;181.38148349496646
223;9.299866079483374;86.48750909632876;2.0090603693503963;1720.6496069582029;3456.8889348780613;185.01875104999235
224;9.393331287442567;88.23467267565084;2.0088002630532555;1772.8009797235325;3561.203074409701;188.7297408634457
225;9.487735836358308;90.01713130052116;2.0085476239225404;1826.5403829087595;3668.693346089956;192.51593998951844
226;9.583089166764157;91.8355979781561;2.008302237589836;1881.9161789726115;3779.4564731872097;196.37886554363166
227;9.679400814072617;93.69080011947328;2.0080638958408454;1938.978203231931;3893.592124732394;200.32006530950795
228;9.776680409528678;95.58347983006557;2.0078323964387157;1997.7778087168228;4011.2030052279847;204.3411183585097
229;9.874937681172954;97.51439420705327;2.007607542952437;2058.3679123918478;4132.394947089135;208.44363568149151
230;9.974182454814487;99.48431564193307;2.007389144590166;2120.803042784861;4257.277005900123;212.629260833419
231;10.074424655013349;101.49403212954485;2.007177016037338;2185.1393890663694;4385.9615585718875;216.89967059101244
232;10.175674306073095;103.54434758328026;2.006970977299424;2251.434851623574;4518.564404488948;221.25657562367752
233;10.277941533043204;105.63608215665869;2.0067708535492015;2319.749094174627;4655.204869736803;225.70172117799257
234;10.381236562731598;107.77007257139965;2.006576474978411;2390.143597470004;4796.005914503579;230.23688777602516
235;10.485569724727323;109.94717245212264;2.0063876766536723;2462.6817146293274;4941.094243752618;234.86389192775783
236;10.590951452433526;112.16825266780833;2.006204298376533;2537.4287281634497;5090.600421265613;239.58458685790825
237;10.697392284110794;114.43420168015778;2.006026184547542;2614.4519087331214;5244.658987158942;244.40086324743433
238;10.804902863930996;116.745925898989;2.0058531840342155;2693.8205756971165;5403.408578978945;249.31464999001957
239;10.913493943041708;119.1043500448129;2.005685150042803;2775.606159504342;5566.992056485194;254.32791496384436
240;11.023176380641331;121.51041751873392;2.005521939993727;2859.8822659860543;5735.5566302340085;259.4426658189484
241;11.13396114506503;123.96509077982292;2.005363415400606;2946.7247426060794;5909.253994077999;264.66095078050216
242;11.245859314881567;126.46935173011377;2.0052094417527417;3036.2117467286434;6088.24046170086;269.9848594683063
243;11.358882080001173;129.02420210737716;2.0050598884009885;3128.4238159652773;6272.677107310334;275.4165237328491
244;11.473040742794547;131.63066388582914;2.004914628446893;3223.4439406640986;6462.72991061595;280.95811850825413
245;11.588346719223098;134.28977968493436;2.0047735386350203;3321.357638606726;6658.569906222061;286.6118626824617
246;11.70481153998056;137.00261318646784;2.004636499248369;3422.253031980054;6860.3733375706115;292.3800199849897
247;11.822446851646061;139.77024956000176;2.004503394006789;3526.2209266921623;7068.321815572204;298.2648998926309
248;11.9412644178488;142.59379589698787;2.0043741099683166;3633.354894103763;7282.602482068257;304.2688585534484
249;12.06127612044441;145.47438165360873;2.004248537433341;3743.751355248742;7503.408178271379;310.39429972943856
250;12.18249396070316;148.41315910257532;2.0041265698515227;3857.5096676195876;7730.937618335532;316.64367575823826
251;12.304930060510094;151.41130379405146;2.0040081037313833;3974.7322145958437;7965.395568212259;323.0194885342626
252;12.42859666357722;154.47001502588952;2.003893038552492;4095.5244975960572;8206.993029953932;329.52429050966373
253;12.553506136667904;157.5905163233656;2.0037812766801717;4219.995231036172;8455.947431629898;336.16068571551216
254;12.679670970833545;160.77405592860592;2.003672723282655;4348.256440179842;8712.482823026487;342.9313308036094
255;12.807103782662695;164.02190729990033;2.003567286250617;4480.423561968721;8976.830077306991;349.83893610934774
256;12.935817315542735;167.33536962110264;2.00346487611902;4616.615548923508;9249.227098813179;356.88626673604296
257;13.065824440934213;170.7157683213214;2.0033654059912016;4756.954976209236;9529.919037195283;364.07614366117343
258;13.197138159658007;174.16445560510928;2.0032687914651386;4901.56815196119;9819.158508063305;371.41144486496836
259;13.329771603195418;177.6828109933629;2.0031749505618333;5050.585230970752;10117.20582035816;378.89510648179623
260;13.46373803500133;181.2722418751496;2.003083803655752;5204.140331833503;10424.32921064736;386.5301239748156
261;13.59905085183056;184.93418407068182;2.0029952734072616;5362.371657664999;10740.805084556054;394.31955333435445
262;13.735723585077553;188.6701024056643;2.0029092846970054;5525.4216204929;11066.918265550803;402.26651230050237
263;13.873769902129528;192.48149129724396;2.002825764562163;5693.436969437416;11402.962251299978;410.37418161040085
264;14.01320360773323;196.36987535179662;2.002744642134541;5866.568922795405;11749.239477841504;418.6458062707318
265;14.154038645375413;200.3368099747899;2.002665848580439;6044.97330414705;12106.061591795753;427.084696855914
266;14.296289098677207;204.3838819929662;2.002589317042245;6228.810682607592;12473.749730868576;435.694230832526
267;14.439969192802481;208.51271028909443;2.002514982581702;6418.2465173503715;12852.634812896948;444.4778539104854
268;14.585093295880384;212.72494644954483;2.002442782124811;6613.45130653125;13243.057833697403;453.43908142152543
269;14.731675920442159;217.0222754249455;2.002372654408309;6814.600740748453;13645.37017398531;462.5814997255192
270;14.879731724872416;221.40641620418506;2.002304539927688;7021.875861175966;14059.93391564128;471.908767645216
271;15.029275514874978;225.8791225020312;2.002238380886702;7235.463222512802;14487.12216760931;481.42461792996085
